time,open,high,low,close,ask_size,bid_size
2025-06-25 10:34:00,107085.8,107085.9,107001.0,107001.5,5.517673,0.676464
2025-06-25 10:35:00,107001.5,107001.5,106935.6,106950.2,9.004171,1.849254
2025-06-25 10:36:00,106950.2,107017.0,106908.0,107016.9,2.594636,13.978244
2025-06-25 10:37:00,107016.9,107016.9,106954.1,106974.0,3.781758,2.145984
2025-06-25 10:38:00,106972.5,106972.5,106948.5,106966.3,7.906225,2.78595
2025-06-25 10:39:00,106966.2,106977.7,106949.3,106977.7,0.944046,1.3895790000000001
2025-06-25 10:40:00,106977.7,106986.8,106966.2,106978.2,1.7888410000000001,0.386983
2025-06-25 10:41:00,106978.2,106989.8,106972.5,106989.8,0.897993,1.231018
2025-06-25 10:42:00,106990.6,107042.0,106978.5,106990.4,4.240259,8.908934
2025-06-25 10:43:00,106990.4,107002.5,106979.4,106988.0,2.0431529999999998,0.494908
2025-06-25 10:44:00,106987.9,107007.9,106987.9,107001.1,3.666023,0.527304
2025-06-25 10:45:00,107001.1,107016.8,106981.5,106990.5,8.709707,2.026895
2025-06-25 10:46:00,106989.6,107033.9,106982.1,107032.8,1.511021,3.05625
2025-06-25 10:47:00,107032.8,107038.3,107014.2,107036.8,2.182765,2.2295220000000002
2025-06-25 10:48:00,107036.7,107077.0,107030.3,107076.9,4.647683,1.68905
2025-06-25 10:49:00,107076.9,107076.9,107045.3,107066.7,4.628514,0.893113
2025-06-25 10:50:00,107066.6,107082.9,107054.6,107066.6,2.397012,0.8787429999999999
2025-06-25 10:51:00,107066.5,107091.4,107052.0,107091.4,0.850691,1.469975
2025-06-25 10:52:00,107091.5,107124.8,107091.4,107124.8,0.074195,3.186139
2025-06-25 10:53:00,107124.7,107130.0,107124.7,107127.4,5.521285,0.487648
2025-06-25 10:54:00,107127.3,107127.4,106983.1,106983.1,11.814264,0.777342
2025-06-25 10:55:00,106983.1,106983.1,106908.9,106968.8,5.226616,2.988949
2025-06-25 10:56:00,106969.7,107028.4,106969.7,107017.2,1.4167669999999999,1.535425
2025-06-25 10:57:00,107017.3,107024.3,107000.1,107021.4,2.956278,2.738791
2025-06-25 10:58:00,107021.5,107034.1,107004.1,107006.7,2.972086,1.56054
2025-06-25 10:59:00,107006.7,107124.8,107006.6,107124.7,2.315277,5.401521
2025-06-25 11:00:00,107124.7,107126.5,107085.6,107124.2,4.669511,1.509062
2025-06-25 11:01:00,107124.1,107136.0,106982.3,106982.3,7.7246559999999995,4.329708
2025-06-25 11:02:00,106982.4,107033.9,106970.2,107033.9,2.206293,8.740025
2025-06-25 11:03:00,107033.9,107046.7,107022.0,107022.1,1.898047,0.582979
2025-06-25 11:04:00,107022.0,107091.9,107016.1,107091.9,0.463171,1.442075
2025-06-25 11:05:00,107092.0,107114.5,107092.0,107104.2,1.668233,0.847001
2025-06-25 11:06:00,107104.2,107109.7,107070.1,107070.1,1.580962,0.381884
2025-06-25 11:07:00,107070.1,107088.8,107066.7,107084.1,2.273125,1.402599
2025-06-25 11:08:00,107084.1,107084.2,107060.9,107060.9,1.551962,0.273716
2025-06-25 11:09:00,107060.9,107065.2,107060.9,107065.2,0.083294,0.356565
2025-06-25 11:10:00,107065.1,107065.2,107016.7,107039.5,4.684164,2.149881
2025-06-25 11:11:00,107039.4,107039.5,107011.9,107017.2,1.881529,0.8252120000000001
2025-06-25 11:12:00,107017.3,107017.3,106977.5,106984.6,1.22865,0.545144
2025-06-25 11:13:00,106984.6,106984.6,106952.2,106953.8,3.126483,3.224774
2025-06-25 11:14:00,106953.8,106962.8,106953.8,106956.0,0.683349,0.384942
2025-06-25 11:15:00,106956.0,106972.8,106949.0,106972.8,0.652121,0.934507
2025-06-25 11:16:00,106972.7,106972.7,106908.8,106963.9,4.626091,1.969615
2025-06-25 11:17:00,106963.9,106964.0,106943.1,106947.7,0.684456,0.808952
2025-06-25 11:18:00,106947.8,106947.8,106902.7,106902.7,0.764234,0.08368300000000001
2025-06-25 11:19:00,106902.8,106902.8,106863.0,106877.2,2.337475,1.843738
2025-06-25 11:20:00,106877.2,106924.2,106877.2,106892.0,1.955723,1.17627
2025-06-25 11:21:00,106892.1,106965.7,106892.0,106965.6,0.31572700000000004,1.384168
2025-06-25 11:22:00,106965.6,107000.0,106942.5,106942.5,2.232112,4.38075
2025-06-25 11:23:00,106942.0,106947.4,106910.8,106916.1,0.497537,0.551928
2025-06-25 11:24:00,106916.1,106946.2,106916.1,106944.8,1.2981829999999999,0.495378
2025-06-25 11:25:00,106944.9,106963.4,106935.0,106963.4,0.513066,1.212235
2025-06-25 11:26:00,106963.3,106975.2,106943.2,106967.7,0.803575,0.498723
2025-06-25 11:27:00,106968.1,106982.8,106968.1,106972.5,1.484951,0.291591
2025-06-25 11:28:00,106972.6,106994.0,106964.5,106983.3,0.675395,0.8090299999999999
2025-06-25 11:29:00,106983.3,106983.4,106957.6,106964.1,15.085974,0.016983
2025-06-25 11:30:00,106964.2,106988.2,106964.1,106964.3,1.704884,2.129776
2025-06-25 11:31:00,106964.2,107045.3,106964.2,107045.3,0.154001,5.720281
2025-06-25 11:32:00,107045.3,107045.3,107045.2,107045.3,0.117284,0.14257899999999998
2025-06-25 11:33:00,107045.2,107061.8,107040.5,107052.1,1.594784,1.23935
2025-06-25 11:34:00,107052.1,107090.1,107040.5,107083.2,3.746711,12.502313000000001
2025-06-25 11:35:00,107083.1,107141.2,107083.1,107141.2,1.424925,3.215967
2025-06-25 11:36:00,107141.7,107161.3,107115.6,107118.2,3.179224,8.586977
2025-06-25 11:37:00,107118.3,107175.0,107118.2,107168.5,1.970381,6.019779
2025-06-25 11:38:00,107168.5,107168.5,107138.5,107138.5,2.905144,3.076527
2025-06-25 11:39:00,107138.5,107162.1,107131.5,107135.2,1.343258,4.813184
2025-06-25 11:40:00,107135.2,107156.0,107135.1,107140.4,0.997718,5.097456
2025-06-25 11:41:00,107140.4,107140.4,107114.2,107114.2,2.166756,0.677579
2025-06-25 11:42:00,107114.2,107127.0,107114.2,107126.9,0.282567,1.1310959999999999
2025-06-25 11:43:00,107126.9,107166.7,107126.9,107153.3,1.06585,2.528104
2025-06-25 11:44:00,107153.3,107195.0,107153.3,107180.8,1.266937,1.91969
2025-06-25 11:45:00,107180.8,107180.9,107155.7,107177.2,1.473358,0.957127
2025-06-25 11:46:00,107177.2,107177.3,107157.0,107164.8,0.88586,0.618754
2025-06-25 11:47:00,107164.8,107164.8,107142.3,107142.3,1.785757,0.158049
2025-06-25 11:48:00,107142.3,107158.5,107115.2,107158.5,0.703464,0.8553270000000001
2025-06-25 11:49:00,107158.4,107163.5,107126.2,107140.1,3.686784,1.278318
2025-06-25 11:50:00,107140.1,107146.6,107140.1,107141.3,0.666386,0.42071
2025-06-25 11:51:00,107141.2,107145.8,107127.8,107145.7,0.375627,1.183429
2025-06-25 11:52:00,107145.8,107157.8,107145.8,107152.3,2.605769,0.464858
2025-06-25 11:53:00,107152.3,107164.9,107146.5,107161.7,1.028621,1.507321
2025-06-25 11:54:00,107161.8,107189.1,107125.5,107189.1,4.106619,4.345079
2025-06-25 11:55:00,107189.2,107191.7,107144.6,107181.7,3.213828,1.68435
2025-06-25 11:56:00,107181.6,107219.2,107181.6,107206.1,1.479087,3.926652
2025-06-25 11:57:00,107206.2,107215.8,107162.5,107162.5,3.336059,2.341862
2025-06-25 11:58:00,107162.5,107189.2,107162.5,107178.6,0.849154,2.061609
2025-06-25 11:59:00,107178.5,107198.3,107178.5,107178.5,1.769395,2.287527
2025-06-25 12:00:00,107178.6,107192.2,107135.8,107143.8,4.966889,4.983319
2025-06-25 12:01:00,107143.8,107146.4,107114.3,107126.4,1.640643,1.647576
2025-06-25 12:02:00,107126.4,107127.0,107081.1,107091.7,2.242395,2.260133
2025-06-25 12:03:00,107091.7,107097.1,107065.2,107082.2,1.825863,1.172296
2025-06-25 12:04:00,107082.1,107082.2,107055.4,107060.7,2.4472679999999998,0.598243
2025-06-25 12:05:00,107060.7,107097.8,107055.4,107097.8,0.581761,0.674927
2025-06-25 12:06:00,107097.8,107123.5,107095.8,107113.6,2.847948,1.417399
2025-06-25 12:07:00,107113.5,107118.7,107092.6,107092.6,7.131437,1.746173
2025-06-25 12:08:00,107092.6,107102.4,107082.0,107099.5,0.472385,3.1859480000000002
2025-06-25 12:09:00,107099.4,107106.8,107055.6,107058.2,0.945819,1.232431
2025-06-25 12:10:00,107058.2,107065.5,107038.0,107038.0,1.808035,0.580044
2025-06-25 12:11:00,107038.1,107150.0,106995.5,107129.7,4.823223,55.001368
2025-06-25 12:12:00,107129.8,107152.1,107116.4,107130.5,3.211413,5.525959
2025-06-25 12:13:00,107130.5,107134.2,107073.1,107073.1,2.625024,1.781455
2025-06-25 12:14:00,107073.1,107073.1,107024.4,107034.0,2.796646,1.33584
2025-06-25 12:15:00,107034.1,107070.8,107034.0,107053.2,0.8077690000000001,1.04137
2025-06-25 12:16:00,107053.2,107053.3,106962.9,106963.0,53.400462,6.618922
2025-06-25 12:17:00,106962.9,106980.0,106938.0,106954.9,3.749925,5.524164
2025-06-25 12:18:00,106954.8,107022.3,106952.3,107022.3,1.182887,11.275647
2025-06-25 12:19:00,107022.2,107067.8,107019.1,107025.1,1.3129929999999999,1.693447
2025-06-25 12:20:00,107025.1,107036.8,106987.5,107036.7,0.589815,3.264715
2025-06-25 12:21:00,107036.8,107079.5,107036.8,107079.4,0.922231,5.8716990000000004
2025-06-25 12:22:00,107079.5,107099.4,107077.2,107077.3,0.905235,1.029795
2025-06-25 12:23:00,107077.2,107082.6,107064.1,107073.0,0.83018,2.601386
2025-06-25 12:24:00,107073.1,107073.1,107058.8,107058.8,0.693241,0.040802
2025-06-25 12:25:00,107058.9,107082.4,107053.6,107063.3,0.859772,3.124853
2025-06-25 12:26:00,107063.3,107076.6,107063.2,107063.3,1.13971,2.302259
2025-06-25 12:27:00,107063.3,107063.3,107028.6,107046.2,1.152812,2.40687
2025-06-25 12:28:00,107046.3,107046.3,106992.0,107020.6,1.217458,4.043851
2025-06-25 12:29:00,107020.6,107027.2,107008.9,107012.0,1.435074,0.509302
2025-06-25 12:30:00,107012.0,107020.7,106996.5,106996.5,3.508023,0.6168
2025-06-25 12:31:00,106996.6,107001.8,106992.0,107001.7,0.078733,0.641097
2025-06-25 12:32:00,107001.7,107001.8,106951.8,106951.8,1.463643,0.094387
2025-06-25 12:33:00,106951.6,106985.2,106945.5,106985.1,2.354884,3.113258
2025-06-25 12:34:00,106985.1,106985.1,106962.7,106973.4,0.734469,0.500505
2025-06-25 12:35:00,106973.3,107005.6,106973.3,107005.5,0.532098,2.547799
2025-06-25 12:36:00,107005.6,107058.8,107005.5,107058.8,0.061679,3.335733
2025-06-25 12:37:00,107059.5,107097.8,107059.5,107090.1,2.484092,5.901378
2025-06-25 12:38:00,107090.1,107125.7,107090.1,107125.6,1.293117,2.641254
2025-06-25 12:39:00,107125.7,107151.8,107125.6,107151.8,0.125358,2.071291
2025-06-25 12:40:00,107151.7,107151.8,107103.3,107112.8,2.909491,1.900097
2025-06-25 12:41:00,107112.7,107117.4,107087.0,107117.4,2.581709,4.801779
2025-06-25 12:42:00,107117.4,107117.4,107086.0,107086.0,1.485786,0.031143
2025-06-25 12:43:00,107086.1,107086.1,107074.5,107074.5,0.608592,0.016946
2025-06-25 12:44:00,107074.6,107074.6,107057.0,107066.7,0.586724,1.884253
2025-06-25 12:45:00,107066.7,107078.2,107066.6,107078.2,0.360709,2.046189
2025-06-25 12:46:00,107078.2,107078.2,107053.5,107066.6,2.503977,0.862732
2025-06-25 12:47:00,107066.5,107071.8,107059.9,107068.6,6.3363439999999995,1.710273
2025-06-25 12:48:00,107068.5,107090.2,107068.5,107088.8,1.403114,2.22311
2025-06-25 12:49:00,107088.8,107088.8,107050.5,107050.6,2.5528049999999998,1.532449
2025-06-25 12:50:00,107050.5,107082.1,107042.9,107082.1,0.859485,2.558536
2025-06-25 12:51:00,107082.1,107087.4,107077.3,107084.7,0.58041,0.844395
2025-06-25 12:52:00,107084.8,107151.8,107084.8,107151.7,0.253045,6.082393
2025-06-25 12:53:00,107151.7,107151.7,107127.6,107142.9,7.872562,2.69949
2025-06-25 12:54:00,107142.9,107149.3,107116.5,107122.6,35.639664,3.8684950000000002
2025-06-25 12:55:00,107122.6,107195.1,107122.5,107183.4,0.16053499999999998,8.245012
2025-06-25 12:56:00,107185.6,107276.9,107185.6,107259.8,2.817997,6.8961250000000005
2025-06-25 12:57:00,107259.8,107268.5,107188.8,107188.8,6.94267,1.991588
2025-06-25 12:58:00,107188.9,107217.6,107185.1,107217.6,5.700075,1.830598
2025-06-25 12:59:00,107217.5,107237.4,107199.0,107224.5,3.67015,1.59195
2025-06-25 13:00:00,107224.6,107232.8,107199.1,107218.3,3.615544,3.420194
2025-06-25 13:01:00,107218.3,107249.7,107208.4,107221.5,3.523647,6.249211
2025-06-25 13:02:00,107221.6,107221.6,107186.0,107189.2,2.207551,2.156183
2025-06-25 13:03:00,107189.3,107223.0,107189.2,107210.9,1.423123,1.043168
2025-06-25 13:04:00,107210.9,107229.8,107210.9,107223.8,1.158118,1.211311
2025-06-25 13:05:00,107223.7,107242.3,107176.5,107237.1,2.243897,4.9626149999999996
2025-06-25 13:06:00,107237.2,107249.0,107181.3,107187.0,3.291133,1.586528
2025-06-25 13:07:00,107187.1,107225.1,107182.5,107199.8,1.56222,1.580667
2025-06-25 13:08:00,107199.8,107210.2,107155.8,107210.1,7.203227,2.793164
2025-06-25 13:09:00,107210.2,107246.3,107210.1,107244.8,1.399522,0.964043
2025-06-25 13:10:00,107244.9,107276.1,107244.8,107276.1,2.440078,1.7304110000000001
2025-06-25 13:11:00,107276.1,107364.3,107276.1,107356.2,6.333756999999999,14.096953
2025-06-25 13:12:00,107356.2,107421.2,107356.2,107372.5,14.073447,24.00152
2025-06-25 13:13:00,107372.5,107422.0,107372.5,107422.0,0.64761,2.092962
2025-06-25 13:14:00,107422.0,107428.0,107390.6,107396.1,6.017413,1.74153
2025-06-25 13:15:00,107396.2,107499.9,107396.2,107462.2,13.621994,7.309829
2025-06-25 13:16:00,107462.2,107537.0,107450.3,107514.3,7.43617,27.307251
2025-06-25 13:17:00,107514.3,107730.0,107514.3,107692.0,23.560067,20.827117
2025-06-25 13:18:00,107692.0,107731.6,107642.0,107708.9,6.984612,7.102392
2025-06-25 13:19:00,107708.9,107752.3,107656.6,107743.2,6.5285660000000005,8.419417
2025-06-25 13:20:00,107743.2,107828.1,107701.6,107761.4,15.262413,17.167797
2025-06-25 13:21:00,107756.5,107783.2,107731.3,107777.2,8.718332,7.383786
2025-06-25 13:22:00,107777.1,107810.1,107740.1,107806.9,4.060092,5.408922
2025-06-25 13:23:00,107807.0,107844.0,107784.0,107806.5,15.485856,13.731673
2025-06-25 13:24:00,107806.5,107886.7,107791.5,107874.8,13.432976,14.452887
2025-06-25 13:25:00,107874.7,107874.7,107820.7,107857.7,5.326017,9.641223
2025-06-25 13:26:00,107857.8,107890.0,107799.2,107830.5,13.141993,11.494819
2025-06-25 13:27:00,107831.2,107866.1,107827.6,107865.7,4.40456,4.481041
2025-06-25 13:28:00,107864.1,107899.0,107843.3,107873.4,4.841452,3.398171
2025-06-25 13:29:00,107873.4,107876.0,107832.3,107865.0,7.047327,3.324104
2025-06-25 13:30:00,107865.1,107873.7,107718.0,107732.0,8.320014,8.711382
2025-06-25 13:31:00,107732.0,107793.6,107687.0,107786.6,8.295573000000001,6.287173
2025-06-25 13:32:00,107786.7,107805.2,107718.6,107781.0,4.824057,15.619107
2025-06-25 13:33:00,107780.6,107780.6,107700.0,107700.0,3.8597420000000002,3.426919
2025-06-25 13:34:00,107700.0,107704.7,107581.6,107660.8,9.121161,10.691479
2025-06-25 13:35:00,107660.7,107720.1,107619.1,107627.8,5.427791,4.659796
2025-06-25 13:36:00,107627.8,107656.5,107592.0,107656.5,3.204236,5.3182
2025-06-25 13:37:00,107656.5,107760.7,107652.6,107707.1,6.57278,6.566515
2025-06-25 13:38:00,107707.1,107726.4,107529.1,107529.1,4.681852,3.765214
2025-06-25 13:39:00,107532.1,107627.4,107520.4,107627.3,3.267805,5.884039
2025-06-25 13:40:00,107627.4,107657.7,107605.8,107640.8,5.430863,7.4800130000000005
2025-06-25 13:41:00,107642.2,107805.3,107642.2,107709.4,9.198672,8.851321
2025-06-25 13:42:00,107709.3,107827.2,107709.3,107827.1,6.581115,6.608933
2025-06-25 13:43:00,107827.1,107963.4,107821.9,107940.0,7.382497,25.028285
2025-06-25 13:44:00,107939.2,108041.1,107842.5,107842.5,16.349551,37.548979
2025-06-25 13:45:00,107842.1,108076.8,107824.1,108055.0,8.601462,12.031852
2025-06-25 13:46:00,108055.1,108111.0,107999.8,108102.1,7.5318119999999995,10.996866
2025-06-25 13:47:00,108102.7,108102.7,107927.4,107938.9,11.908366,7.383735
2025-06-25 13:48:00,107938.8,108087.8,107931.0,108045.0,8.449841,14.919589
2025-06-25 13:49:00,108043.6,108043.6,107958.4,107969.2,7.718958,5.096874
2025-06-25 13:50:00,107970.7,107970.7,107769.1,107832.8,13.274234,4.854955
2025-06-25 13:51:00,107832.7,107832.7,107731.5,107791.8,20.616070999999998,13.420518
2025-06-25 13:52:00,107791.7,107803.4,107716.7,107751.8,5.081154,3.876717
2025-06-25 13:53:00,107751.8,107814.5,107700.0,107793.0,7.01021,4.140539
2025-06-25 13:54:00,107791.5,107791.5,107700.0,107735.3,3.118041,2.20909
2025-06-25 13:55:00,107735.3,107847.2,107714.5,107837.2,4.078798,6.631094
2025-06-25 13:56:00,107837.2,107972.3,107837.2,107892.8,2.760739,4.388272
2025-06-25 13:57:00,107894.2,107985.8,107894.2,107978.2,3.694287,3.832238
2025-06-25 13:58:00,107978.2,107978.3,107913.0,107968.8,3.70434,2.943494
2025-06-25 13:59:00,107967.3,107967.3,107905.4,107913.1,4.307503,1.465386
2025-06-25 14:00:00,107913.0,107918.1,107824.7,107824.8,7.572798,6.478491
2025-06-25 14:01:00,107824.7,107895.8,107801.8,107881.4,5.288171,9.679116
2025-06-25 14:02:00,107881.5,107951.1,107860.3,107898.8,6.190105,5.444495
2025-06-25 14:03:00,107898.0,107984.2,107857.5,107973.6,5.942873,6.6945749999999995
2025-06-25 14:04:00,107973.6,108022.6,107908.7,108020.8,6.664024,9.377694
2025-06-25 14:05:00,108020.8,108044.1,107972.3,107991.8,10.667720000000001,5.638671
2025-06-25 14:06:00,107991.8,108059.0,107991.8,108048.8,5.836211,6.342121
2025-06-25 14:07:00,108049.6,108125.3,108024.1,108096.7,6.120203,7.104787
2025-06-25 14:08:00,108096.7,108104.0,108060.7,108084.0,8.969267,6.5461540000000005
2025-06-25 14:09:00,108084.0,108109.2,108032.0,108076.8,6.428332,7.78579
2025-06-25 14:10:00,108076.9,108120.2,108042.1,108059.5,13.06927,7.403446
2025-06-25 14:11:00,108059.5,108069.1,108009.3,108042.0,7.052365,4.060091
2025-06-25 14:12:00,108040.6,108042.8,107920.5,107935.8,11.114254,5.918626
2025-06-25 14:13:00,107935.9,107999.2,107904.1,107999.2,4.129001,11.153179
2025-06-25 14:14:00,107999.9,107999.9,107880.0,107893.0,11.610218,8.876674
2025-06-25 14:15:00,107893.0,107896.2,107650.1,107731.9,10.131081,9.914488
2025-06-25 14:16:00,107731.9,107781.7,107690.1,107720.0,5.575002,7.233681
2025-06-25 14:17:00,107714.7,107714.7,107578.5,107590.4,14.676426,17.899962
2025-06-25 14:18:00,107591.4,107616.7,107501.0,107517.1,17.428699,14.436256
2025-06-25 14:19:00,107517.2,107580.2,107465.0,107470.3,14.771946999999999,11.295398
2025-06-25 14:20:00,107470.3,107496.7,107347.5,107347.6,21.510193,14.053665
2025-06-25 14:21:00,107347.5,107350.9,107217.8,107315.8,23.467214,19.123206
2025-06-25 14:22:00,107315.7,107497.7,107310.1,107455.6,8.567277,18.881621
2025-06-25 14:23:00,107455.5,107563.7,107412.7,107546.2,5.448089,14.027352
2025-06-25 14:24:00,107546.3,107626.1,107404.5,107626.1,5.368619,11.089154
2025-06-25 14:25:00,107627.3,107639.8,107493.5,107528.1,4.903333,5.249519
2025-06-25 14:26:00,107526.8,107639.7,107493.9,107625.5,4.298558,6.86261
2025-06-25 14:27:00,107625.5,107625.5,107501.9,107526.8,8.596794000000001,2.489208
2025-06-25 14:28:00,107526.7,107540.0,107418.1,107485.4,4.8319849999999995,4.17416
2025-06-25 14:29:00,107485.4,107532.8,107470.5,107532.2,2.950358,4.192671
2025-06-25 14:30:00,107532.3,107600.0,107532.2,107541.8,4.419476,4.971078
2025-06-25 14:31:00,107541.9,107585.0,107500.3,107584.8,2.189726,7.765725
2025-06-25 14:32:00,107584.7,107584.7,107494.5,107547.1,13.746675999999999,4.3126489999999995
2025-06-25 14:33:00,107547.0,107577.9,107530.1,107575.5,4.62285,10.446163
2025-06-25 14:34:00,107574.2,107643.4,107551.2,107628.0,6.587176,14.383304
2025-06-25 14:35:00,107628.1,107787.5,107628.1,107724.1,5.616055,10.536125
2025-06-25 14:36:00,107724.2,107748.8,107704.5,107717.9,3.691291,8.611613
2025-06-25 14:37:00,107717.9,107788.3,107650.1,107752.3,6.049253,7.402836
2025-06-25 14:38:00,107752.3,107786.0,107692.0,107734.9,4.778938,6.493296
2025-06-25 14:39:00,107734.9,107752.4,107676.0,107703.8,3.349774,4.461234
2025-06-25 14:40:00,107705.1,107729.1,107660.8,107728.2,8.3267,4.269363
2025-06-25 14:41:00,107728.2,107752.2,107674.5,107734.0,3.254483,5.831334
2025-06-25 14:42:00,107733.9,107733.9,107683.0,107726.2,2.248905,1.50458
2025-06-25 14:43:00,107726.2,107760.1,107712.7,107712.7,3.157863,2.613324
2025-06-25 14:44:00,107712.7,107781.0,107704.7,107751.3,3.05983,2.085451
2025-06-25 14:45:00,107751.3,107840.7,107694.0,107840.7,4.369965,5.334967
2025-06-25 14:46:00,107840.8,107880.0,107821.3,107850.7,3.447525,4.951297
2025-06-25 14:47:00,107850.7,107872.7,107827.6,107854.1,3.417979,3.654482
2025-06-25 14:48:00,107854.1,107854.1,107733.1,107822.2,3.645999,3.722865
2025-06-25 14:49:00,107822.6,107840.8,107787.1,107787.1,4.355466,0.811787
2025-06-25 14:50:00,107787.0,107829.9,107730.0,107746.8,4.834471,4.301704
2025-06-25 14:51:00,107745.0,107815.5,107716.2,107780.2,4.87735,3.604853
2025-06-25 14:52:00,107780.4,107865.8,107754.8,107819.6,2.698005,2.019019
2025-06-25 14:53:00,107819.7,107828.3,107754.8,107754.9,4.446359,1.645729
2025-06-25 14:54:00,107754.8,107754.9,107636.0,107653.8,5.581573,3.190738
2025-06-25 14:55:00,107653.8,107718.0,107645.8,107661.8,1.5635350000000001,2.150325
2025-06-25 14:56:00,107663.0,107696.8,107602.5,107646.9,4.05321,6.459151
2025-06-25 14:57:00,107646.9,107657.2,107623.0,107629.4,5.271141,2.324868
2025-06-25 14:58:00,107629.5,107654.4,107623.0,107638.4,2.313897,4.609599
2025-06-25 14:59:00,107638.4,107655.0,107623.1,107623.1,2.252535,1.595054
2025-06-25 15:00:00,107623.0,107634.1,107560.5,107560.5,4.943279,2.106368
2025-06-25 15:01:00,107560.5,107606.1,107516.8,107516.8,4.832367,2.436513
2025-06-25 15:02:00,107516.7,107526.1,107447.9,107463.8,4.793213,1.699671
2025-06-25 15:03:00,107463.8,107478.4,107426.2,107445.4,5.817827,6.741099
2025-06-25 15:04:00,107445.3,107466.6,107381.6,107422.4,7.506422,2.331188
2025-06-25 15:05:00,107422.4,107445.2,107382.4,107400.0,6.768038,2.32792
2025-06-25 15:06:00,107400.0,107437.3,107366.9,107406.3,6.416438,3.877731
2025-06-25 15:07:00,107406.3,107415.8,107356.3,107415.8,5.653682,5.427836
2025-06-25 15:08:00,107416.1,107475.2,107416.1,107441.8,2.60283,2.853827
2025-06-25 15:09:00,107441.7,107446.7,107401.5,107431.5,2.951227,2.165597
2025-06-25 15:10:00,107431.5,107456.2,107404.6,107448.6,2.394656,1.6369150000000001
2025-06-25 15:11:00,107448.6,107530.6,107448.6,107483.4,3.915438,3.123407
2025-06-25 15:12:00,107483.5,107521.2,107483.3,107483.3,2.560203,1.944967
2025-06-25 15:13:00,107483.4,107506.7,107445.1,107473.1,3.122821,2.883133
2025-06-25 15:14:00,107473.1,107504.5,107395.2,107502.0,2.557949,4.699503
2025-06-25 15:15:00,107500.8,107516.6,107272.4,107285.0,15.223351,3.555275
2025-06-25 15:16:00,107285.0,107360.5,107258.0,107360.4,4.775341,11.407147
2025-06-25 15:17:00,107360.4,107360.4,107268.2,107268.2,6.183705,2.851476
2025-06-25 15:18:00,107268.2,107268.2,107182.5,107182.6,12.901802,6.480499
2025-06-25 15:19:00,107182.5,107182.5,107026.2,107056.8,21.391654,10.336668
2025-06-25 15:20:00,107056.8,107158.3,107031.0,107121.8,11.108203,8.406418
2025-06-25 15:21:00,107121.6,107133.7,107080.5,107125.5,4.210523,2.358933
2025-06-25 15:22:00,107125.1,107149.9,107095.6,107139.0,1.909666,2.000118
2025-06-25 15:23:00,107139.0,107198.9,107139.0,107168.2,3.71496,3.306542
2025-06-25 15:24:00,107168.1,107200.0,107142.0,107151.3,6.318402,6.522432
2025-06-25 15:25:00,107151.3,107171.5,107145.9,107150.3,1.490851,1.335863
2025-06-25 15:26:00,107150.3,107150.4,107111.6,107117.7,2.066763,1.200447
2025-06-25 15:27:00,107117.7,107117.7,107045.3,107045.4,3.823924,1.9949729999999999
2025-06-25 15:28:00,107045.3,107083.6,107031.3,107061.0,5.941978,2.324906
2025-06-25 15:29:00,107061.1,107071.8,107039.0,107061.1,2.118017,2.195529
2025-06-25 15:30:00,107061.0,107124.4,107053.5,107119.2,3.470851,5.704207
2025-06-25 15:31:00,107119.1,107145.8,107115.9,107130.0,2.614679,1.881719
2025-06-25 15:32:00,107130.0,107130.0,106960.6,106970.0,10.267301999999999,3.128415
2025-06-25 15:33:00,106966.9,107001.0,106825.0,106865.6,28.785067,6.883488
2025-06-25 15:34:00,106865.6,106865.7,106755.0,106800.0,13.81814,7.741655
2025-06-25 15:35:00,106800.0,106878.7,106800.0,106869.1,28.730364,11.925876
2025-06-25 15:36:00,106869.1,107000.0,106843.5,106999.9,3.79826,5.601085
2025-06-25 15:37:00,107000.0,107066.5,106992.0,107046.1,3.497864,13.173018
2025-06-25 15:38:00,107046.2,107080.8,107046.1,107059.8,2.9670739999999998,2.933685
2025-06-25 15:39:00,107059.9,107078.4,106988.7,107040.0,5.355774,4.123193
2025-06-25 15:40:00,107040.1,107062.5,106953.0,106958.4,2.51136,0.946758
2025-06-25 15:41:00,106958.4,106999.7,106925.8,106971.0,3.269,2.765424
2025-06-25 15:42:00,106971.1,106971.1,106897.5,106908.3,3.506667,0.894343
2025-06-25 15:43:00,106908.2,106926.2,106880.0,106897.4,12.825585,4.47745
2025-06-25 15:44:00,106897.4,106957.8,106897.4,106914.7,1.688008,2.11338
2025-06-25 15:45:00,106914.7,106935.8,106862.0,106935.8,4.551187,3.177908
2025-06-25 15:46:00,106935.7,106959.7,106912.5,106928.8,4.864932,5.505432
2025-06-25 15:47:00,106928.7,107003.2,106898.3,107003.1,2.32737,5.975566
2025-06-25 15:48:00,107003.2,107113.3,107003.1,107099.5,3.040843,3.071721
2025-06-25 15:49:00,107099.6,107198.4,107099.5,107179.7,8.015487,16.766224
2025-06-25 15:50:00,107179.8,107190.8,107088.1,107131.5,10.748874,3.796304
2025-06-25 15:51:00,107131.3,107150.0,107082.0,107091.7,9.752788,1.6017540000000001
2025-06-25 15:52:00,107091.6,107091.7,107021.2,107074.9,3.812544,2.994717
2025-06-25 15:53:00,107074.9,107170.5,107074.9,107160.1,2.476708,6.185817
